category,n_pkts_dropped,n_bits_dropped,n_pkts_bypassed,n_rx_bits,n_rx_pkts,n_tx_bits,n_tx_pkts,n_rx_offload_bits,n_rx_offload_pkts,n_tx_offload_bits,n_tx_offload_pkts
InboundTrafficMetrics,0,0,0,17600,10,17600,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,30888,9,30888,9,0,0,0,0
InboundTrafficMetrics,0,0,0,17016,10,17016,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,4952,4,4952,4,0,0,0,0
InboundTrafficMetrics,0,0,0,4208,4,4208,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,4952,4,4952,4,0,0,0,0
InboundTrafficMetrics,0,0,0,3912,4,3912,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,25552,13,25552,13,0,0,0,0
InboundTrafficMetrics,0,0,0,40760,13,40760,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,25552,13,25552,13,0,0,0,0
InboundTrafficMetrics,0,0,0,40472,13,40472,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,5208,4,5208,4,0,0,0,0
InboundTrafficMetrics,0,0,0,9440,4,9440,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,5208,4,5208,4,0,0,0,0
InboundTrafficMetrics,0,0,0,8856,4,8856,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,24240,6,24240,6,0,0,0,0
InboundTrafficMetrics,0,0,0,7984,7,7984,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,24240,6,24240,6,0,0,0,0
InboundTrafficMetrics,0,0,0,7696,7,7696,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,59584,14,59584,14,0,0,0,0
InboundTrafficMetrics,0,0,0,15792,17,15792,17,0,0,0,0
OutboundTrafficMetrics,0,0,0,59584,14,59584,14,0,0,0,0
InboundTrafficMetrics,0,0,0,15208,17,15208,17,0,0,0,0
OutboundTrafficMetrics,0,0,0,15672,6,15672,6,0,0,0,0
InboundTrafficMetrics,0,0,0,40208,8,40208,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,15672,6,15672,6,0,0,0,0
InboundTrafficMetrics,0,0,0,39920,8,39920,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,5072,7,5072,7,0,0,0,0
InboundTrafficMetrics,0,0,0,24576,6,24576,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,5072,7,5072,7,0,0,0,0
InboundTrafficMetrics,0,0,0,24288,6,24288,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,17688,11,17688,11,0,0,0,0
InboundTrafficMetrics,0,0,0,33456,11,33456,11,0,0,0,0
OutboundTrafficMetrics,0,0,0,17688,11,17688,11,0,0,0,0
InboundTrafficMetrics,0,0,0,32872,11,32872,11,0,0,0,0
OutboundTrafficMetrics,0,0,0,6592,5,6592,5,0,0,0,0
InboundTrafficMetrics,0,0,0,3608,3,3608,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,6592,5,6592,5,0,0,0,0
InboundTrafficMetrics,0,0,0,3320,3,3320,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2944,4,2944,4,0,0,0,0
InboundTrafficMetrics,0,0,0,4288,4,4288,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,2944,4,2944,4,0,0,0,0
InboundTrafficMetrics,0,0,0,3520,3,3520,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2304,3,2304,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3168,3,3168,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2304,3,2304,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2872,3,2872,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,15312,5,15312,5,0,0,0,0
InboundTrafficMetrics,0,0,0,10384,4,10384,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,15312,5,15312,5,0,0,0,0
InboundTrafficMetrics,0,0,0,9808,4,9808,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,2408,4,2408,4,0,0,0,0
InboundTrafficMetrics,0,0,0,2864,3,2864,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2408,4,2408,4,0,0,0,0
InboundTrafficMetrics,0,0,0,2576,3,2576,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,14072,8,14072,8,0,0,0,0
InboundTrafficMetrics,0,0,0,22144,8,22144,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,14072,8,14072,8,0,0,0,0
InboundTrafficMetrics,0,0,0,21856,8,21856,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,14992,10,14992,10,0,0,0,0
InboundTrafficMetrics,0,0,0,29240,11,29240,11,0,0,0,0
OutboundTrafficMetrics,0,0,0,14992,10,14992,10,0,0,0,0
InboundTrafficMetrics,0,0,0,28656,11,28656,11,0,0,0,0
OutboundTrafficMetrics,0,0,0,1248,2,1248,2,0,0,0,0
InboundTrafficMetrics,0,0,0,1896,2,1896,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1248,2,1248,2,0,0,0,0
InboundTrafficMetrics,0,0,0,1608,2,1608,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,46000,14,46000,14,0,0,0,0
InboundTrafficMetrics,0,0,0,29576,17,29576,17,0,0,0,0
OutboundTrafficMetrics,0,0,0,46000,14,46000,14,0,0,0,0
InboundTrafficMetrics,0,0,0,29000,17,29000,17,0,0,0,0
OutboundTrafficMetrics,0,0,0,34848,13,34848,13,0,0,0,0
InboundTrafficMetrics,0,0,0,35128,15,35128,15,0,0,0,0
OutboundTrafficMetrics,0,0,0,34848,13,34848,13,0,0,0,0
InboundTrafficMetrics,0,0,0,34840,15,34840,15,0,0,0,0
OutboundTrafficMetrics,0,0,0,1680,3,1680,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2400,3,2400,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,1680,3,1680,3,0,0,0,0
InboundTrafficMetrics,0,0,0,1824,3,1824,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,8080,6,8080,6,0,0,0,0
InboundTrafficMetrics,0,0,0,12400,6,12400,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,8080,6,8080,6,0,0,0,0
InboundTrafficMetrics,0,0,0,12112,6,12112,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,2344,3,2344,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3024,3,3024,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2344,3,2344,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2448,3,2448,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2328,3,2328,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3240,3,3240,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2328,3,2328,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2952,3,2952,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,4688,5,4688,5,0,0,0,0
InboundTrafficMetrics,0,0,0,15032,5,15032,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,4688,5,4688,5,0,0,0,0
InboundTrafficMetrics,0,0,0,14336,5,14336,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,9416,7,9416,7,0,0,0,0
InboundTrafficMetrics,0,0,0,20184,7,20184,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,9416,7,9416,7,0,0,0,0
InboundTrafficMetrics,0,0,0,19888,7,19888,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,7032,4,7032,4,0,0,0,0
InboundTrafficMetrics,0,0,0,5944,4,5944,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,7032,4,7032,4,0,0,0,0
InboundTrafficMetrics,0,0,0,5656,4,5656,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,8904,7,8904,7,0,0,0,0
InboundTrafficMetrics,0,0,0,12832,7,12832,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,8904,7,8904,7,0,0,0,0
InboundTrafficMetrics,0,0,0,12248,7,12248,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,10984,9,10984,9,0,0,0,0
InboundTrafficMetrics,0,0,0,6704,6,6704,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,10984,9,10984,9,0,0,0,0
InboundTrafficMetrics,0,0,0,6408,6,6408,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,1896,3,1896,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3160,3,3160,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,1896,3,1896,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2584,3,2584,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,3960,3,3960,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3072,3,3072,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,3960,3,3960,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2784,3,2784,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,24680,11,24680,11,0,0,0,0
InboundTrafficMetrics,0,0,0,27552,11,27552,11,0,0,0,0
OutboundTrafficMetrics,0,0,0,24680,11,24680,11,0,0,0,0
InboundTrafficMetrics,0,0,0,26968,11,26968,11,0,0,0,0
OutboundTrafficMetrics,0,0,0,1992,3,1992,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2544,3,2544,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,1992,3,1992,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2248,3,2248,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,15800,9,15800,9,0,0,0,0
InboundTrafficMetrics,0,0,0,28376,10,28376,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,15800,9,15800,9,0,0,0,0
InboundTrafficMetrics,0,0,0,28080,10,28080,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,1944,3,1944,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2816,2,2816,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1944,3,1944,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2232,2,2232,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,7344,4,7344,4,0,0,0,0
InboundTrafficMetrics,0,0,0,10088,4,10088,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,7344,4,7344,4,0,0,0,0
InboundTrafficMetrics,0,0,0,9800,4,9800,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,2344,3,2344,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3800,3,3800,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2344,3,2344,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3096,3,3096,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,4104,3,4104,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3064,3,3064,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,4104,3,4104,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2776,3,2776,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2032,3,2032,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2976,3,2976,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2032,3,2032,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2392,3,2392,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,12240,7,12240,7,0,0,0,0
InboundTrafficMetrics,0,0,0,15136,6,15136,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,12240,7,12240,7,0,0,0,0
InboundTrafficMetrics,0,0,0,14848,6,14848,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,45768,12,45768,12,0,0,0,0
InboundTrafficMetrics,0,0,0,20488,13,20488,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,45768,12,45768,12,0,0,0,0
InboundTrafficMetrics,0,0,0,20200,13,20200,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,27992,11,27992,11,0,0,0,0
InboundTrafficMetrics,0,0,0,39784,14,39784,14,0,0,0,0
OutboundTrafficMetrics,0,0,0,27992,11,27992,11,0,0,0,0
InboundTrafficMetrics,0,0,0,39200,14,39200,14,0,0,0,0
OutboundTrafficMetrics,0,0,0,4880,4,4880,4,0,0,0,0
InboundTrafficMetrics,0,0,0,7888,4,7888,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,4880,4,4880,4,0,0,0,0
InboundTrafficMetrics,0,0,0,7600,4,7600,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,22744,9,22744,9,0,0,0,0
InboundTrafficMetrics,0,0,0,28344,9,28344,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,22744,9,22744,9,0,0,0,0
InboundTrafficMetrics,0,0,0,27768,9,27768,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,1560,2,1560,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2456,2,2456,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1560,2,1560,2,0,0,0,0
InboundTrafficMetrics,0,0,0,1880,2,1880,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,15408,9,15408,9,0,0,0,0
InboundTrafficMetrics,0,0,0,36496,9,36496,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,15408,9,15408,9,0,0,0,0
InboundTrafficMetrics,0,0,0,36200,9,36200,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,7152,6,7152,6,0,0,0,0
InboundTrafficMetrics,0,0,0,5712,4,5712,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,7152,6,7152,6,0,0,0,0
InboundTrafficMetrics,0,0,0,5424,4,5424,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,1976,2,1976,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2736,2,2736,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1976,2,1976,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2152,2,2152,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,5952,4,5952,4,0,0,0,0
InboundTrafficMetrics,0,0,0,15144,4,15144,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,5952,4,5952,4,0,0,0,0
InboundTrafficMetrics,0,0,0,14856,4,14856,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,3352,2,3352,2,0,0,0,0
InboundTrafficMetrics,0,0,0,3032,2,3032,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,3352,2,3352,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2336,2,2336,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1624,2,1624,2,0,0,0,0
InboundTrafficMetrics,0,0,0,1848,2,1848,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1624,2,1624,2,0,0,0,0
InboundTrafficMetrics,0,0,0,1552,2,1552,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,16040,9,16040,9,0,0,0,0
InboundTrafficMetrics,0,0,0,26256,8,26256,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,16040,9,16040,9,0,0,0,0
InboundTrafficMetrics,0,0,0,25968,8,25968,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,7632,5,7632,5,0,0,0,0
InboundTrafficMetrics,0,0,0,14832,5,14832,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,7632,5,7632,5,0,0,0,0
InboundTrafficMetrics,0,0,0,14184,5,14184,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,1096,1,1096,1,0,0,0,0
InboundTrafficMetrics,0,0,0,2048,1,2048,1,0,0,0,0
OutboundTrafficMetrics,0,0,0,1096,1,1096,1,0,0,0,0
InboundTrafficMetrics,0,0,0,1760,1,1760,1,0,0,0,0
OutboundTrafficMetrics,0,0,0,2200,3,2200,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3264,3,3264,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2200,3,2200,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2680,2,2680,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,74784,104,74784,104,0,0,0,0
InboundTrafficMetrics,0,0,0,1633992,175,1633992,175,0,0,0,0
OutboundTrafficMetrics,0,0,0,74784,104,74784,104,0,0,0,0
InboundTrafficMetrics,0,0,0,1633704,175,1633704,175,0,0,0,0
OutboundTrafficMetrics,0,0,0,19304,12,19304,12,0,0,0,0
InboundTrafficMetrics,0,0,0,40776,11,40776,11,0,0,0,0
OutboundTrafficMetrics,0,0,0,19304,12,19304,12,0,0,0,0
InboundTrafficMetrics,0,0,0,40192,11,40192,11,0,0,0,0
